1-1-1.txt,11000,1414.2272727272727,3190.5797101449275,239.73720343856715,647,1.4704545454545455,52020,59787,22319,18504,4615,5718
1-1-2.txt,12447,2073.0954545454547,3648.2594594594593,239.73720343856715,674,1.5318181818181817,350829,38286,21421,21017,4291,6809
1-1-3.txt,10837,1241.240909090909,3201.4894736842107,239.73720343856715,631,1.434090909090909,39348,32715,22018,31401,4220,5414
1-1-4.txt,14072,2433.9454545454546,4237.320197044335,239.73720343856715,699,1.5886363636363636,26208,512799,20771,14026,5203,5864
1-1-5.txt,16130,3023.940909090909,5493.08040201005,239.73720343856715,581,1.3204545454545455,28433,16539,28407,986020,3611,3088
1-1-6.txt,15362,2827.731818181818,4582.358490566037,239.73720343856715,806,1.8318181818181818,42959,30400,46913,14377,561347,5862
1-1-even.txt,10499,1501.2727272727273,3290.98,239.73720343856715,696,1.5818181818181818,40252,29080,33551,61934,7729,5722
1-2-1.txt,11045,1295.8681818181817,3060.695652173913,239.73720343856715,647,1.4704545454545455,49307,73655,19426,11132,4517,6129
1-2-2.txt,10904,1460.6090909090908,3130.027027027027,239.73720343856715,674,1.5318181818181817,179055,49341,22266,12090,3568,7531
1-2-3.txt,10857,1070.55,3006.1526315789474,239.73720343856715,631,1.434090909090909,31461,30803,22342,21459,5189,5476
1-2-4.txt,12461,1830.1227272727272,3716.8243902439026,239.73720343856715,703,1.5977272727272727,37959,321028,20522,13579,4288,5230
1-2-5.txt,12954,1827.1227272727272,4087.954773869347,239.73720343856715,580,1.3181818181818181,30358,17093,32823,476275,3666,2692
1-2-6.txt,14120,2432.7863636363636,4196.580188679245,239.73720343856715,806,1.8318181818181818,54093,33745,49502,15027,462154,4042
1-2-even.txt,10846,1240.7045454545455,3126.256157635468,239.73720343856715,700,1.5909090909090908,31993,30362,32528,27829,5949,5560
1-3-1.txt,10141,1151.6272727272728,2982.480582524272,239.73720343856715,647,1.4704545454545455,33050,61608,24369,13723,5609,7557
1-3-2.txt,10883,1477.3045454545454,3153.3315217391305,239.73720343856715,674,1.5318181818181817,189171,56345,29334,16049,5316,7405
1-3-3.txt,10120,1007.2,3012.846560846561,239.73720343856715,631,1.434090909090909,42010,32148,26139,23163,6265,5572
1-3-4.txt,11893,1760.0318181818182,3555.9289340101523,239.73720343856715,691,1.5704545454545455,43336,321694,28084,14888,5618,7589
1-3-5.txt,12265,1645.831818181818,3881.0102040816328,239.73720343856715,577,1.3113636363636363,23514,23148,44000,395481,3640,4230
1-3-6.txt,14549,2437.4954545454543,4233.268867924528,239.73720343856715,806,1.8318181818181818,37381,36922,55523,15631,485375,6921
1-3-even.txt,10450,1158.5727272727272,3072.4137931034484,239.73720343856715,700,1.5909090909090908,35600,30867,31305,24566,8026,7852
1-even-1.txt,10927,1306.740909090909,3075.792270531401,239.73720343856715,647,1.4704545454545455,46474,69624,22484,15179,5940,7404
1-even-2.txt,11422,1729.2818181818182,3346.7081081081083,239.73720343856715,674,1.5318181818181817,247131,55260,25515,16466,5977,7932
1-even-3.txt,10887,1113.5,3027.2063492063494,239.73720343856715,631,1.434090909090909,31772,32999,25272,22948,4738,5325
1-even-4.txt,12596,1873.3772727272728,3743.220588235294,239.73720343856715,700,1.5909090909090908,50901,329860,22281,11636,5553,5621
1-even-5.txt,13590,2215.059090909091,4512.565656565656,239.73720343856715,579,1.315909090909091,25530,19753,32750,646130,3623,2400
1-even-6.txt,14456,2398.9772727272725,4151.646226415094,239.73720343856715,806,1.8318181818181818,49505,36006,45569,17334,435491,6833
1-even-even.txt,10846,1325.2363636363636,3123.0049261083745,239.73720343856715,700,1.5909090909090908,56593,30383,33981,30022,7848,7347
2-1-1.txt,11369,1650.1090909090908,3255.454106280193,262.1435669047922,688,1.5636363636363637,74172,73474,22712,21229,4747,5371
2-1-2.txt,12847,2193.140909090909,3694.8756756756757,262.1435669047922,679,1.5431818181818182,389419,44601,18670,13451,4708,5479
2-1-3.txt,10837,1334.3181818181818,3147.989247311828,262.1435669047922,642,1.459090909090909,39810,36973,23750,40030,5506,6304
2-1-4.txt,13789,2309.2181818181816,4115.712871287129,262.1435669047922,695,1.5795454545454546,26086,471928,19383,16529,5165,5481
2-1-5.txt,16370,3182.2636363636366,5554.728643216081,262.1435669047922,589,1.3386363636363636,31459,16773,24895,1023293,3386,3426
2-1-6.txt,15269,2659.7363636363634,4487.047169811321,262.1435669047922,800,1.8181818181818181,43534,30095,41014,16437,514454,5266
2-1-even.txt,10496,1331.8863636363637,3257.7821782178216,262.1435669047922,677,1.5386363636363636,38091,26292,27954,42341,7309,3845
2-2-1.txt,11288,1426.7181818181818,3079.2753623188405,262.1435669047922,688,1.5636363636363637,58662,75480,22388,12032,4562,6994
2-2-2.txt,10968,1514.340909090909,3176.827027027027,262.1435669047922,679,1.5431818181818182,199578,44484,21155,14494,4910,7607
2-2-3.txt,10857,1121.65,3027.9,262.1435669047922,643,1.4613636363636364,35927,32300,25265,22423,5862,6071
2-2-4.txt,12492,1803.0363636363636,3665.970297029703,262.1435669047922,697,1.584090909090909,40000,327094,20583,12729,3374,6294
2-2-5.txt,13211,1946.0545454545454,4131.964824120603,262.1435669047922,590,1.3409090909090908,34111,15534,33018,502271,4534,3325
2-2-6.txt,14120,2366.8,4214.084905660377,262.1435669047922,800,1.8181818181818181,57162,30084,46327,13336,467691,4849
2-2-even.txt,10846,1164.790909090909,3104.6059113300494,262.1435669047922,677,1.5386363636363636,32269,31289,28424,28906,5251,4843
2-3-1.txt,10572,1328.7318181818182,3037.4057971014495,262.1435669047922,688,1.5636363636363637,40230,83504,30269,17545,5469,8025
2-3-2.txt,10824,1457.459090909091,3193.9197860962568,262.1435669047922,679,1.5431818181818182,184634,51214,29422,14639,5500,7531
2-3-3.txt,10120,1019.9318181818181,3018.5263157894738,262.1435669047922,643,1.4613636363636364,42078,29930,29136,18085,7287,6305
2-3-4.txt,11893,1697.8590909090908,3542.0659898477156,262.1435669047922,688,1.5636363636363637,42798,313304,28254,14078,7959,6442
2-3-5.txt,12469,1742.4727272727273,3918.1421319796955,262.1435669047922,590,1.3409090909090908,27336,26959,45052,406681,5031,4626
2-3-6.txt,14149,2226.8136363636363,4106.297169811321,262.1435669047922,800,1.8181818181818181,32909,38567,52206,14652,431985,6248
2-3-even.txt,10564,1076.1454545454546,3102.3349753694583,262.1435669047922,677,1.5386363636363636,32085,28716,29652,32795,7346,7370
2-even-1.txt,10958,1454.490909090909,3088.623188405797,262.1435669047922,688,1.5636363636363637,50428,73723,27788,16789,6835,7698
2-even-2.txt,11723,1842.8,3450.6451612903224,262.1435669047922,679,1.5431818181818182,288277,59481,21323,16846,6128,7341
2-even-3.txt,10887,1142.240909090909,3033.4,262.1435669047922,643,1.4613636363636364,33322,32463,25180,19071,5603,6047
2-even-4.txt,12596,1889.7636363636364,3778.0833333333335,262.1435669047922,697,1.584090909090909,50310,342928,24500,13711,6352,5746
2-even-5.txt,13729,2320.431818181818,4530.507614213198,262.1435669047922,589,1.3386363636363636,29957,23387,37076,659618,3748,2414
2-even-6.txt,14437,2337.0318181818184,4131.570754716981,262.1435669047922,800,1.8181818181818181,47436,35430,44643,16225,431991,5066
2-even-even.txt,10846,1193.3181818181818,3104.9556650246304,262.1435669047922,677,1.5386363636363636,52415,29899,28717,30738,5877,6630
3-1-1.txt,11292,1519.9318181818182,3218.2705314009663,248.17919509403515,679,1.5431818181818182,60714,64751,23775,14528,5032,5010
3-1-2.txt,12447,2146.6,3634.583783783784,248.17919509403515,706,1.6045454545454545,350061,44422,22010,17237,4614,6327
3-1-3.txt,10837,1289.45,3215.9894736842107,248.17919509403515,627,1.425,40853,33915,24452,29843,5589,6720
3-1-4.txt,14072,2389.3545454545456,4242.177339901478,248.17919509403515,701,1.5931818181818183,24762,519174,17314,15350,4958,5704
3-1-5.txt,15894,2930.827272727273,5219.185929648242,248.17919509403515,612,1.3909090909090909,31303,17989,27896,882766,3951,3663
3-1-6.txt,15362,2718.6863636363637,4509.179245283019,248.17919509403515,810,1.8409090909090908,42551,30001,43803,16106,529534,6034
3-1-even.txt,10698,1406.3727272727272,3294.834170854271,248.17919509403515,685,1.5568181818181819,33411,26585,28838,79099,6660,5172
3-2-1.txt,11045,1386.2636363636364,3076.9613526570047,248.17919509403515,679,1.5431818181818182,56210,70068,22906,14264,5253,6477
3-2-2.txt,10946,1562.0636363636363,3144.97311827957,248.17919509403515,706,1.6045454545454545,181507,54962,23004,15612,2591,6345
3-2-3.txt,10857,1138.0,3013.3368421052633,248.17919509403515,627,1.425,35670,32850,24536,22134,6370,5607
3-2-4.txt,12522,1776.8545454545454,3643.019801980198,248.17919509403515,702,1.5954545454545455,35414,326565,20262,13576,3662,4575
3-2-5.txt,12714,1792.4863636363636,3957.9195979899496,248.17919509403515,611,1.3886363636363637,32583,18831,32536,421328,3480,3164
3-2-6.txt,14120,2393.7545454545457,4194.061320754717,248.17919509403515,810,1.8409090909090908,57145,32850,47165,14269,461578,3299
3-2-even.txt,10846,1112.8863636363637,3077.783251231527,248.17919509403515,689,1.565909090909091,31388,25872,28138,23787,4518,4634
3-3-1.txt,10423,1194.8454545454545,2990.536231884058,248.17919509403515,679,1.5431818181818182,32738,67642,26351,13893,5314,6851
3-3-2.txt,10789,1453.7181818181818,3116.299465240642,248.17919509403515,706,1.6045454545454545,156629,54527,29241,16687,5359,7939
3-3-3.txt,10120,1051.1227272727272,3029.7,248.17919509403515,627,1.425,46340,32687,28631,19467,5609,5551
3-3-4.txt,11893,1647.3772727272728,3526.502538071066,248.17919509403515,693,1.575,38803,308510,23954,13890,5069,5995
3-3-5.txt,12379,1663.490909090909,3866.778894472362,248.17919509403515,613,1.393181818181818,24167,28262,43506,372370,4156,3559
3-3-6.txt,14556,2392.7181818181816,4239.726415094339,248.17919509403515,810,1.8409090909090908,33342,38796,52296,14060,493912,6445
3-3-even.txt,10533,1061.0227272727273,3077.822660098522,248.17919509403515,689,1.565909090909091,31519,31228,32554,21222,5471,6737
3-even-1.txt,10958,1412.581818181818,3089.400966183575,248.17919509403515,679,1.5431818181818182,49288,73618,25722,17774,6082,8302
3-even-2.txt,11723,1962.35,3436.505376344086,248.17919509403515,706,1.6045454545454545,283034,72125,25037,17199,5776,7457
3-even-3.txt,10887,1122.2954545454545,3013.074074074074,248.17919509403515,627,1.425,32863,32221,24442,20989,5695,5568
3-even-4.txt,12596,1898.3045454545454,3789.343137254902,248.17919509403515,702,1.5954545454545455,48925,354517,21752,11678,4969,5781
3-even-5.txt,13581,2098.1363636363635,4276.86432160804,248.17919509403515,614,1.3954545454545455,31457,22928,32442,541247,4818,4086
3-even-6.txt,14837,2456.3772727272726,4221.485849056604,248.17919509403515,810,1.8409090909090908,54619,36336,47666,13941,460179,6560
3-even-even.txt,10846,1216.409090909091,3150.704433497537,248.17919509403515,689,1.565909090909091,54964,29838,33212,38397,5342,6546
